id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,Id_2,Type,Site_Serie
"164200414",2023-05-28 06:49:14-07:00,5/28/23,2023/05/28 13:49:14,America/Vancouver,"1556046",gavinh,,2023/05/28 13:54:48,2023/05/28 21:37:16,research,CC-BY-NC,https://www.inaturalist.org/observations/164200414,https://inaturalist-open-data.s3.amazonaws.com/photos/284079143/medium.jpg,,,@RBCM,"1","0","0","3","Galiano Island, Capital, BC, CA",48.943225,-123.5139617,"18",,,,"18",,open,"0",,,American Red Squirrel,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,"46260",2b,Douglas-fir - arbutus,"02"
"164350768",2023-05-28 07:29:34-07:00,5/28/23,2023/05/28 14:29:34,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:01:32,2023/05/30 20:05:30,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164350768,https://static.inaturalist.org/photos/284354901/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94447833,-123.5175033,"9",,,,"9",,open,"0",,,field chickweed,Cerastium arvense,field chickweed,Plantae,"50851",2b,Douglas-fir - arbutus,"02"
"164350977",2023-05-28 07:26:24-07:00,5/28/23,2023/05/28 14:26:24,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:03:06,2023/05/29 17:24:40,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164350977,https://static.inaturalist.org/photos/284355308/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94449167,-123.5174783,"15",,,,"15",,,"0",,,Oregon Boxwood,Paxistima myrsinites,Oregon Boxwood,Plantae,"63893",2b,Douglas-fir - arbutus,"02"
"164352907",2023-05-28 07:25:22-07:00,5/28/23,2023/05/28 14:25:22,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:19:09,2023/05/30 16:44:22,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164352907,https://static.inaturalist.org/photos/284359716/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.944405,-123.5175333,"18",,,,"18",,,"0",,,Pacific Sanicle,Sanicula crassicaulis,Pacific Sanicle,Plantae,"53201",2b,Douglas-fir - arbutus,"02"
"164353057",2023-05-28 07:27:07-07:00,5/28/23,2023/05/28 14:27:07,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:19:51,2023/05/29 03:19:57,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353057,https://static.inaturalist.org/photos/284359907/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94444167,-123.517555,"73",,,,"73",,,"0",,,,Cladonia portentosa,Reindeer Lichen,Fungi,"119666",2b,Douglas-fir - arbutus,"02"
"164353447",2023-05-28 07:23:54-07:00,5/28/23,2023/05/28 14:23:54,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:22:18,2023/05/30 05:23:11,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353447,https://static.inaturalist.org/photos/284360549/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.944375,-123.5174467,"4",,,,"4",,open,"0",,,Oregon oak,Quercus garryana,Garry oak,Plantae,"68632",2b,Douglas-fir - arbutus,"02"
"164353640",2023-05-28 07:22:46-07:00,5/28/23,2023/05/28 14:22:46,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:23:08,2023/05/29 03:23:14,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353640,https://static.inaturalist.org/photos/284360775/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94433667,-123.5174633,"11",,,,"11",,,"0",,,,Pulvigera lyellii,Lyell's Bristle-moss,Plantae,"1123491",2b,Douglas-fir - arbutus,"02"
"164353901",2023-05-28 07:21:12-07:00,5/28/23,2023/05/28 14:21:12,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:25:07,2023/05/30 20:05:21,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353901,https://static.inaturalist.org/photos/284361278/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94433667,-123.5174467,"25",,,,"25",,,"0",,,Western Tent Caterpillar Moth,Malacosoma californica,Western Tent Caterpillar Moth,Insecta,"359294",2b,Douglas-fir - arbutus,"02"
"164353934",2023-05-28 07:20:24-07:00,5/28/23,2023/05/28 14:20:24,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:25:22,2023/05/29 03:25:28,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353934,https://static.inaturalist.org/photos/284361343/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94438833,-123.5174417,"4",,,,"4",,,"0",,,,Parmelia sulcata,shield lichen,Fungi,"54734",2b,Douglas-fir - arbutus,"02"
"164353970",2023-05-28 07:20:10-07:00,5/28/23,2023/05/28 14:20:10,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:25:40,2023/05/29 03:25:45,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353970,https://static.inaturalist.org/photos/284361412/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.944395,-123.517425,"4",,,,"4",,,"0",,,,Ramalina farinacea,Farinose Cartilage Lichen,Fungi,"54758",2b,Douglas-fir - arbutus,"02"
"164353993",2023-05-28 07:19:36-07:00,5/28/23,2023/05/28 14:19:36,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:25:54,2023/05/29 03:25:59,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164353993,https://static.inaturalist.org/photos/284361458/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94438667,-123.5174417,"7",,,,"7",,,"0",,,,Nemophila parviflora,small-flowered nemophila,Plantae,"57353",2b,Douglas-fir - arbutus,"02"
"164354027",2023-05-28 07:19:15-07:00,5/28/23,2023/05/28 14:19:15,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:26:15,2023/05/30 20:05:22,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354027,https://static.inaturalist.org/photos/284361531/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.9444,-123.5174417,"15",,,,"15",,,"0",,,white brodiaea,Triteleia hyacinthina,white brodiaea,Plantae,"57132",2b,Douglas-fir - arbutus,"02"
"164354080",2023-05-28 07:16:58-07:00,5/28/23,2023/05/28 14:16:58,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:26:35,2023/05/29 03:26:40,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354080,https://static.inaturalist.org/photos/284361613/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.944325,-123.5176383,"72",,,,"72",,,"0",,,,Plagiothecium undulatum,Waved Silk-moss,Plantae,"123586",2b,Douglas-fir - arbutus,"02"
"164354117",2023-05-28 07:16:14-07:00,5/28/23,2023/05/28 14:16:14,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:26:51,2023/05/29 05:00:40,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354117,https://static.inaturalist.org/photos/284361667/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94431667,-123.5175383,"36",,,,"36",,,"0",,,Wallace's spikemoss,Selaginella wallacei,Wallace's spikemoss,Plantae,"63875",2b,Douglas-fir - arbutus,"02"
"164354146",2023-05-28 07:15:36-07:00,5/28/23,2023/05/28 14:15:36,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:27:05,2023/05/29 03:27:11,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354146,https://static.inaturalist.org/photos/284361723/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94438667,-123.5176,"4",,,,"4",,,"0",,,,Berberis aquifolium,Oregon grape,Plantae,"126887",2b,Douglas-fir - arbutus,"02"
"164354163",2023-05-28 07:15:05-07:00,5/28/23,2023/05/28 14:15:05,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:27:21,2023/05/29 03:27:26,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354163,https://static.inaturalist.org/photos/284361792/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94433833,-123.5175867,"5",,,,"5",,,"0",,,,Cynosurus echinatus,bristly dogtail grass,Plantae,"47695",2b,Douglas-fir - arbutus,"02"
"164354227",2023-05-28 07:14:20-07:00,5/28/23,2023/05/28 14:14:20,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:27:44,2023/05/29 03:27:49,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354227,https://static.inaturalist.org/photos/284361883/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94437833,-123.517555,"9",,,,"9",,open,"0",,,,Vicia sativa,Common Vetch,Plantae,"53324",2b,Douglas-fir - arbutus,"02"
"164354256",2023-05-28 07:13:22-07:00,5/28/23,2023/05/28 14:13:22,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:28:02,2023/05/29 03:28:08,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354256,https://static.inaturalist.org/photos/284361958/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94436333,-123.51763,"24",,,,"24",,,"0",,,,Phlyctis argena,Whitewash Lichen,Fungi,"182631",2b,Douglas-fir - arbutus,"02"
"164354298",2023-05-28 07:09:49-07:00,5/28/23,2023/05/28 14:09:49,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:28:22,2023/05/29 03:28:28,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354298,https://static.inaturalist.org/photos/284362047/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94435833,-123.5175633,"4",,,,"4",,,"0",,,,Torilis arvensis,common hedge parsley,Plantae,"56846",2b,Douglas-fir - arbutus,"02"
"164354323",2023-05-28 07:09:27-07:00,5/28/23,2023/05/28 14:09:27,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:28:38,2023/05/29 03:28:43,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354323,https://static.inaturalist.org/photos/284362116/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94435833,-123.517495,"4",,,,"4",,,"0",,,,Galium aparine,catchweed bedstraw,Plantae,"53059",2b,Douglas-fir - arbutus,"02"
"164354440",2023-05-28 07:07:15-07:00,5/28/23,2023/05/28 14:07:15,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:29:25,2023/05/30 20:05:29,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354440,https://static.inaturalist.org/photos/284362315/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94430833,-123.5175383,"4",,,,"4",,,"0",,,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,"52994",2b,Douglas-fir - arbutus,"02"
"164354693",2023-05-28 07:02:01-07:00,5/28/23,2023/05/28 14:02:01,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:31:40,2023/05/29 03:31:45,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354693,https://static.inaturalist.org/photos/284362826/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.94430833,-123.517525,"4",,,,"4",,,"0",,,,Senecio sylvaticus,Heath Groundsel,Plantae,"53210",2b,Douglas-fir - arbutus,"02"
"164354757",2023-05-28 07:06:05-07:00,5/28/23,2023/05/28 14:06:05,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:32:04,2023/05/30 20:05:22,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354757,https://static.inaturalist.org/photos/284362936/medium.jpg,,,,"1","0","0","3","Trincomali Channel, Capital, BC, CA",48.94428333,-123.517555,"4",,,,"4",,,"0",,,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,"53416",2b,Douglas-fir - arbutus,"02"
"164354781",2023-05-28 07:02:17-07:00,5/28/23,2023/05/28 14:02:17,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:32:27,2023/05/29 04:41:02,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354781,https://static.inaturalist.org/photos/284363028/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94433667,-123.5175083,"4",,,,"4",,,"0",,,goldback fern,Pentagramma triangularis,goldback fern,Plantae,"52676",2b,Douglas-fir - arbutus,"02"
"164354889",2023-05-28 07:00:54-07:00,5/28/23,2023/05/28 14:00:54,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:33:32,2023/05/30 20:05:22,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164354889,https://static.inaturalist.org/photos/284363341/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.944325,-123.517495,"4",,,,"4",,,"0",,,Broad-leaved Stonecrop,Sedum spathulifolium,Broad-leaved Stonecrop,Plantae,"58886",2b,Douglas-fir - arbutus,"02"
"164355213",2023-05-28 06:57:29-07:00,5/28/23,2023/05/28 13:57:29,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:35:51,2023/05/30 20:05:22,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164355213,https://static.inaturalist.org/photos/284363900/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.944345,-123.5175033,"4",,,,"4",,open,"0",,,common yarrow,Achillea millefolium,common yarrow,Plantae,"52821",2b,Douglas-fir - arbutus,"02"
"164355290",2023-05-28 06:55:50-07:00,5/28/23,2023/05/28 13:55:50,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:36:15,2023/05/29 04:41:07,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164355290,https://static.inaturalist.org/photos/284364017/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.94432,-123.5175467,"4",,,,"4",,,"0",,,licorice fern,Polypodium glycyrrhiza,licorice fern,Plantae,"55104",2b,Douglas-fir - arbutus,"02"
"164355309",2023-05-28 06:55:28-07:00,5/28/23,2023/05/28 13:55:28,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:36:32,2023/05/29 04:41:10,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164355309,https://static.inaturalist.org/photos/284364086/medium.jpg,,,,"1","0","0","3","Trincomali Channel, Capital, BC, CA",48.944305,-123.5176167,"6",,,,"6",,,"0",,,goldback fern,Pentagramma triangularis,goldback fern,Plantae,"52676",2b,Douglas-fir - arbutus,"02"
"164355359",2023-05-28 06:53:08-07:00,5/28/23,2023/05/28 13:53:08,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:36:54,2023/05/29 04:58:30,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/164355359,https://static.inaturalist.org/photos/284364165/medium.jpg,,,,"1","0","0","3","Galiano Island, Capital, BC, CA",48.944325,-123.517655,"12",,,,"12",,,"0",,,Scotch Broom,Cytisus scoparius,Scotch Broom,Plantae,"48538",2b,Douglas-fir - arbutus,"02"
"164356114",2023-05-27 15:43:13-07:00,5/27/23,2023/05/27 22:43:13,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:43:05,2023/05/29 03:43:10,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164356114,https://static.inaturalist.org/photos/284365898/medium.jpg,,,,"0","0","0","3","Galiano Island, Capital, BC, CA",48.942845,-123.5107283,"7",,,,"7",,,"0",,,,Claytonia parviflora,Streambank Springbeauty,Plantae,"58294",2b,Douglas-fir - arbutus,"02"
"164356168",2023-05-27 15:42:38-07:00,5/27/23,2023/05/27 22:42:38,America/Vancouver,"104905",joanseptembre,,2023/05/29 03:43:38,2023/05/29 03:43:44,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/164356168,https://static.inaturalist.org/photos/284366023/medium.jpg,,,,"0","0","0","3","Retreat Cove, Capital, BC, CA",48.94283333,-123.5107033,"135",,,,"135",,,"0",,,,Erythranthe nasuta,shy monkeyflower,Plantae,"545973",2b,Douglas-fir - arbutus,"02"
"164358324",5/27/23 15:15,5/27/23,2023/05/27 22:15:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:00:59,2023/06/01 16:41:10,research,CC-BY-NC,https://www.inaturalist.org/observations/164358324,https://inaturalist-open-data.s3.amazonaws.com/photos/284369221/medium.jpg,,,,"3","0","0",,"Galiano Island, BC V0N, Canada",48.9432,-123.514,"100",,,,"100",,,"0",,,Western Polished Lady Beetle,Cycloneda polita,Western Polished Lady Beetle,Insecta,"55492",2b,Douglas-fir - arbutus,"02"
"164360231",5/26/23 13:11,5/26/23,2023/05/26 20:11:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:18:05,2023/05/29 04:18:05,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/164360231,https://inaturalist-open-data.s3.amazonaws.com/photos/284373107/medium.jpg,,,,"0","0","0",,"Galiano Island, BC V0N, Canada",48.9432,-123.514,"100",,,,"100",,,"0",,,Nootka Rose,Rosa nutkana,Nootka rose,Plantae,"78883",2b,Douglas-fir - arbutus,"02"
"164360716",5/26/23 13:16,5/26/23,2023/05/26 20:16:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:22:41,2023/05/29 11:07:30,research,CC-BY-NC,https://www.inaturalist.org/observations/164360716,https://inaturalist-open-data.s3.amazonaws.com/photos/284373687/medium.jpg,,,,"1","0","0",,"Galiano Island, BC V0N, Canada",48.9432,-123.514,,,,,,,,"0",,,Broad-leaved Stonecrop,Sedum spathulifolium,Broad-leaved Stonecrop,Plantae,"58886",2b,Douglas-fir - arbutus,"02"
"164361083",5/26/23 13:20,5/26/23,2023/05/26 20:20:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:26:55,2023/05/30 01:22:15,research,CC-BY-NC,https://www.inaturalist.org/observations/164361083,https://inaturalist-open-data.s3.amazonaws.com/photos/284374918/medium.jpg,,,,"2","0","0",,"Galiano, BC, Canada",48.9432,-123.514,"100",,,,"100",,open,"0",,,Propertius Duskywing,Erynnis propertius,Propertius Duskywing,Insecta,"59187",2b,Douglas-fir - arbutus,"02"
"164361616",5/26/23 13:21,5/26/23,2023/05/26 20:21:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:32:28,2023/05/29 04:32:28,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/164361616,https://inaturalist-open-data.s3.amazonaws.com/photos/284375380/medium.jpg,,,,"0","0","0",,"Galiano Island, BC V0N, Canada",48.9432,-123.514,"100",,,,"100",,open,"0",,,Orange-rumped Bumble Bee,Bombus melanopygus,Orange-rumped Bumble Bee,Insecta,"130222",2b,Douglas-fir - arbutus,"02"
"164361908",5/26/23 13:23,5/26/23,2023/05/26 20:23:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:35:09,2023/05/29 18:31:47,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/164361908,https://inaturalist-open-data.s3.amazonaws.com/photos/284376427/medium.jpg,,,,"2","0","0",,"Capital, CA-BC, CA",48.9432,-123.514,,,,,,,,"0",,,Mining Bees,Andrena,Mining Bees,Insecta,"57669",2b,Douglas-fir - arbutus,"02"
"164363519",5/27/23 10:35,5/27/23,2023/05/27 17:35:00,America/Vancouver,"4023976",kathq,,2023/05/29 04:47:39,2023/05/29 14:54:53,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/164363519,https://inaturalist-open-data.s3.amazonaws.com/photos/284378947/medium.jpg,,,,"1","0","0",,Galiano,48.9432,-123.514,"100",,,,"100",,,"0",,,Syrphini,Syrphini,,Insecta,"121991",2b,Douglas-fir - arbutus,"02"
"164524406",5/27/23 16:18,5/27/23,2023/05/27 23:18:46,America/Vancouver,"89253",cratzlaff,Chris Ratzlaff,2023/05/29 22:37:24,2023/05/29 23:13:05,research,,https://www.inaturalist.org/observations/164524406,https://static.inaturalist.org/photos/284673681/medium.jpeg,,,,"1","0","0","2","Capital, BC, Canada",48.94223,-123.511654,,,,,,,,"0",gps,gps,Western Black-legged Tick,Ixodes pacificus,Western Black-legged Tick,Arachnida,"60599",2b,Douglas-fir - arbutus,"02"
"164524759",5/27/23 15:37,5/27/23,2023/05/27 22:37:31,America/Vancouver,"89253",cratzlaff,Chris Ratzlaff,2023/05/29 22:39:29,2023/05/29 22:54:46,research,,https://www.inaturalist.org/observations/164524759,https://static.inaturalist.org/photos/284673882/medium.jpeg,,,,"1","0","0","2","Galiano Island, BC V0N, Canada",48.94359697,-123.515258,,,,,,,,"0",gps,gps,Broad-leaved Stonecrop,Sedum spathulifolium,Broad-leaved Stonecrop,Plantae,"58886",2b,Douglas-fir - arbutus,"02"
"164524811",5/27/23 15:37,5/27/23,2023/05/27 22:37:47,America/Vancouver,"89253",cratzlaff,Chris Ratzlaff,2023/05/29 22:39:54,2023/05/29 22:39:59,needs_id,,https://www.inaturalist.org/observations/164524811,https://static.inaturalist.org/photos/284674014/medium.jpeg,,,,"0","0","0","2","Galiano Island, BC V0N, Canada",48.94359697,-123.515258,,,,,,,,"0",gps,gps,Pixie Cup Lichens,Cladonia,Pixie Cup Lichens,Fungi,"49490",2b,Douglas-fir - arbutus,"02"
"164524873",5/27/23 15:38,5/27/23,2023/05/27 22:38:02,America/Vancouver,"89253",cratzlaff,Chris Ratzlaff,2023/05/29 22:40:19,2023/05/30 04:51:25,research,,https://www.inaturalist.org/observations/164524873,https://static.inaturalist.org/photos/284674171/medium.jpeg,,,,"1","0","0","2","Galiano Island, BC V0N, Canada",48.94359697,-123.515258,,,,,,,open,"0",gps,gps,Oregon oak,Quercus garryana,Garry oak,Plantae,"68632",2b,Douglas-fir - arbutus,"02"
"164524989",5/27/23 15:38,5/27/23,2023/05/27 22:38:36,America/Vancouver,"89253",cratzlaff,Chris Ratzlaff,2023/05/29 22:41:02,2023/05/30 01:36:00,research,,https://www.inaturalist.org/observations/164524989,https://static.inaturalist.org/photos/284674426/medium.jpeg,,,,"1","0","0","2","Galiano Island, BC V0N, Canada",48.943592,-123.515133,,,,,,,,"0",gps,gps,goldback fern,Pentagramma triangularis,goldback fern,Plantae,"52676",2b,Douglas-fir - arbutus,"02"
"164529555",5/26/23 13:16,5/26/23,2023/05/26 20:16:00,America/Vancouver,"4023976",kathq,,2023/05/29 23:05:23,2023/05/30 02:53:09,research,CC-BY-NC,https://www.inaturalist.org/observations/164529555,https://inaturalist-open-data.s3.amazonaws.com/photos/284682338/medium.jpg,,,,"1","0","0",,"Galiano Island, BC V0N, Canada",48.9432,-123.514,"100",,,,"100",,open,"0",,,Sitka Bumble Bee,Bombus sitkensis,Sitka Bumble Bee,Insecta,"142269",2b,Douglas-fir - arbutus,"02"
